196,25,4,4.371820165044686,0.37182016504468596
196,8,5,3.8497596153846154,1.1502403846153846
196,66,3,3.691893759539664,0.6918937595396639
196,70,3,2.780869018018084,0.21913098198191605
196,111,4,3.815580719797574,0.18441928020242582
196,116,3,2.4877250409165304,0.5122749590834696
196,153,5,3.462518373346399,1.537481626653601
196,202,3,3.1311014570089295,0.1311014570089295
196,238,4,3.1023753877558358,0.8976246122441642
196,286,5,4.639625547545518,0.3603744524544821
196,287,3,3.665108372290693,0.665108372290693
196,269,3,3.1396219745087945,0.13962197450879454
196,257,2,3.3476284114747754,1.3476284114747754
196,285,5,4.557070946221999,0.44292905377800107
196,306,4,4.152678429300664,0.15267842930066422
196,340,3,3.499702728611211,0.499702728611211
196,381,4,4.031540955890875,0.03154095589087458
196,382,4,4.025493522586518,0.025493522586518047
196,393,4,3.14624535684589,0.8537546431541099
196,428,4,3.5534599300456926,0.4465400699543074
196,655,5,4.6651083722906925,0.33489162770930747
196,663,5,4.349011519962393,0.6509884800376069
196,692,5,3.8953240872093438,1.1046759127906562
196,762,3,3.297776006596288,0.2977760065962878
196,845,4,4.270028855110411,0.27002885511041086
186,95,3,3.946376811594203,0.9463768115942028
186,121,2,2.9506025959981113,0.9506025959981113
186,56,3,3.0602870321685685,0.060287032168568455
186,100,4,4.058258263242642,0.05825826324264227
186,77,5,2.771068169618894,2.228931830381106
186,177,4,3.812256152177162,0.18774384782283793
186,117,5,3.2685184652197825,1.7314815347802175
186,79,5,2.7988839540946757,2.2011160459053243
186,118,2,3.0630434782608695,1.0630434782608695
186,53,1,1.9463768115942026,0.9463768115942026
186,147,4,4.163456683612773,0.16345668361277266
186,98,5,3.8841674309813046,1.1158325690186954
186,225,4,2.771068169618894,1.2289318303811059
186,237,2,2.6100458283845893,0.6100458283845893
186,226,5,3.9130434782608696,1.0869565217391304
186,298,3,2.9844720496894412,0.015527950310558758
186,269,1,1.5668896321070231,0.5668896321070231
186,294,3,3.3053471283067952,0.3053471283067952
186,257,4,4.13804347826087,0.1380434782608697
186,281,4,3.837285902503294,0.16271409749670607
186,258,1,1.3416149068322984,0.34161490683229845
186,303,3,3.3416149068322984,0.34161490683229845
186,302,3,4.341614906832298,1.341614906832298
186,300,5,3.735635169905436,1.2643648300945638
186,306,4,3.771068169618894,0.22893183038110587
186,327,3,3.3416149068322984,0.34161490683229845
186,332,4,3.9844720496894412,0.015527950310558758
186,405,3,2.837285902503294,0.16271409749670607
186,477,4,4.639663643586129,0.6396636435861289
186,550,4,3.9130434782608696,0.08695652173913038
186,588,4,3.946376811594203,0.05362318840579716
186,742,3,3.9844720496894412,0.9844720496894412
186,820,2,3.0630434782608695,1.0630434782608695
186,934,3,3.0630434782608695,0.06304347826086953
22,194,5,3.895342078578289,1.104657921421711
22,50,5,4.062223125373037,0.9377768746269632
22,181,5,3.6593935294126894,1.3406064705873106
22,127,5,3.8128375107150663,1.1871624892849337
22,168,5,3.7977163461538463,1.2022836538461537
22,174,5,4.3515625,0.6484375
