196,257,2,3.3333333333333335,1.3333333333333335
196,111,4,4,0.0
196,25,4,4.6,0.5999999999999996
196,382,4,4.333333333333333,0.33333333333333304
196,202,3,3.6666666666666665,0.6666666666666665
196,153,5,4,1.0
196,286,5,4.571428571428571,0.4285714285714288
196,66,3,4,1.0
196,845,4,4,0.0
196,238,4,3,1.0
196,762,3,3.5,0.5
196,381,4,4,0.0
196,306,4,4,0.0
196,8,5,4,1.0
196,70,3,3,0.0
196,655,5,5,0.0
196,692,5,4,1.0
196,287,3,4,1.0
196,269,3,3.5,0.5
196,285,5,4.5,0.5
196,393,4,3.5,0.5
196,663,5,4.5,0.5
196,428,4,3.5,0.5
196,116,3,3,0.0
196,340,3,3.5,0.5
186,302,3,5,2.0
186,257,4,4,0.0
186,118,2,3,1.0
186,95,3,4,1.0
186,98,5,4.25,0.75
186,327,3,4,1.0
186,332,4,4,0.0
186,100,4,4.4,0.40000000000000036
186,237,2,2.6666666666666665,0.6666666666666665
186,294,3,3.3333333333333335,0.3333333333333335
186,405,3,3,0.0
186,117,5,3.5,1.5
186,177,4,4.333333333333333,0.33333333333333304
186,281,4,4,0.0
186,298,3,3,0.0
186,79,5,3,2.0
186,258,1,2,1.0
186,77,5,3,2.0
186,56,3,3.5,0.5
186,303,3,4,1.0
186,742,3,4,1.0
186,550,4,4,0.0
186,306,4,4,0.0
186,121,2,3,1.0
186,588,4,4,0.0
186,225,4,3,1.0
186,147,4,4.5,0.5
186,820,2,3,1.0
186,269,1,2,1.0
186,53,1,2,1.0
186,477,4,4.5,0.5
186,300,5,4.2,0.7999999999999998
186,226,5,4,1.0
186,934,3,3,0.0
22,222,4,3.6666666666666665,0.3333333333333335
22,118,4,2,2.0
22,194,5,4.666666666666667,0.33333333333333304
22,181,5,4.166666666666667,0.833333333333333
22,515,5,4.333333333333333,0.666666666666667
22,209,4,4,0.0
22,294,1,2,1.0
22,174,5,5,0.0
22,117,4,3.5,0.5
22,258,5,4.5,0.5
22,455,5,4,1.0
22,172,4,5,1.0
22,216,4,4,0.0
22,127,5,4.428571428571429,0.5714285714285712
22,109,4,4,0.0
22,89,5,4.5,0.5
22,204,5,4,1.0
22,250,5,4,1.0
22,176,5,5,0.0
22,173,5,5,0.0
22,238,5,5,0.0
22,211,3,4,1.0
22,431,4,3,1.0
22,50,5,4.625,0.375
22,187,5,5,0.0
22,168,5,4,1.0
22,121,3,3,0.0
22,523,5,4,1.0
22,24,5,5,0.0
22,435,5,5,0.0
244,265,4,4,0.0
244,86,4,5,1.0
244,1,4,4.333333333333333,0.33333333333333304
244,246,5,5,0.0
244,100,4,5,1.0
244,237,5,5,0.0
244,111,4,3,1.0
244,209,4,4,0.0
244,294,4,4,0.0
244,174,3,4,1.0
244,200,5,5,0.0
244,135,4,4,0.0
244,268,5,5,0.0
244,258,5,4.333333333333333,0.666666666666667
244,172,4,5,1.0
244,255,2,3,1.0
244,171,5,5,0.0
244,318,5,5,0.0
244,65,4,4,0.0
244,7,4,4.5,0.5
244,153,4,4,0.0
244,64,5,5,0.0
244,357,5,5,0.0
244,215,4,4,0.0
244,191,5,5,0.0
244,410,4,5,1.0
244,845,3,4,1.0
244,173,4,4,0.0
244,238,5,4,1.0
244,278,3,4,1.0
244,475,4,5,1.0
244,50,5,5,0.0
244,168,5,4.5,0.5
244,126,4,4,0.0
244,744,3,4,1.0
244,22,4,4,0.0
244,70,4,4,0.0
244,655,5,5,0.0
244,161,4,3,1.0
244,287,3,4,1.0
244,324,4,5,1.0
244,9,5,5,0.0
244,310,3,3.3333333333333335,0.3333333333333335
244,708,4,5,1.0
244,114,4,5,1.0
244,763,4,4,0.0
244,527,5,5,0.0
244,276,5,4.6,0.40000000000000036
244,886,5,5,0.0
244,290,3,3,0.0
244,754,4,4,0.0
166,322,5,3.5,1.5
166,288,3,3.625,0.625
166,294,3,3.25,0.25
166,328,5,3.75,1.25
166,323,5,4.25,0.75
166,258,4,3.7142857142857144,0.2857142857142856
166,748,2,2.1666666666666665,0.16666666666666652
166,347,5,4,1.0
166,343,4,4,0.0
166,751,4,3.75,0.25
166,286,1,1,0.0
166,300,5,4.166666666666667,0.833333333333333
166,313,5,4.6,0.40000000000000036
166,687,1,1,0.0
298,257,4,4,0.0
298,274,3,4,1.0
298,118,4,3.5,0.5
298,1,5,4.75,0.25
